iata_to,state_id,state_name,latitude,longitude
7991,NC,North Carolina,34.3292,-77.9141
7992,KS,Kansas,38.3462,-98.2045
7993,IN,Indiana,38.7417,-85.8117
7994,HI,Hawaii,21.6111,-157.9118
7995,TN,Tennessee,35.0663,-85.6227
7996,FL,Florida,28.5013,-81.3878
7997,FL,Florida,30.6855,-87.0522
7998,IA,Iowa,43.2827,-92.8113
7999,FL,Florida,26.3359,-80.2125
8000,IA,Iowa,42.6662,-93.9024
8001,NC,North Carolina,35.4082,-78.7414
8002,CA,California,39.0029,-121.0303
8003,VA,Virginia,37.0783,-79.6525
8004,UT,Utah,38.2759,-112.6383
8005,OK,Oklahoma,35.8417,-94.9734
8006,HI,Hawaii,19.0959,-155.7750
8007,TX,Texas,31.7394,-99.9559
8008,PA,Pennsylvania,40.1592,-77.1391
8009,SC,South Carolina,34.2687,-80.5681
8010,NE,Nebraska,42.4610,-98.6465
8011,ID,Idaho,43.7201,-116.2508
8012,CA,California,40.7407,-122.9290
8013,NJ,New Jersey,39.5973,-74.3306
8014,AZ,Arizona,34.7389,-111.9086
8015,PA,Pennsylvania,40.1267,-76.2184
8016,WV,West Virginia,37.7032,-81.0914
8017,CO,Colorado,39.3987,-104.6355
8018,PA,Pennsylvania,39.9811,-76.6306
8019,WY,Wyoming,42.0517,-104.9595
8020,OH,Ohio,39.0884,-84.5949
8021,AR,Arkansas,34.7736,-90.7674
8022,FL,Florida,29.0162,-81.3343
8023,CA,California,38.0519,-122.2201
8024,TX,Texas,32.1451,-95.3196
8025,GA,Georgia,33.5687,-83.1872
8026,IN,Indiana,41.3247,-87.2018
8027,NY,New York,40.9138,-73.4616
8028,WA,Washington,47.9420,-121.9924
8029,AL,Alabama,32.4396,-86.0857
8030,NC,North Carolina,34.9902,-79.0694
8031,NY,New York,40.8069,-73.1711
8032,IL,Illinois,39.9914,-88.2625
8033,KS,Kansas,39.0141,-94.6172
8034,NC,North Carolina,35.4193,-80.9998
8035,AR,Arkansas,36.4291,-94.3712
8036,OH,Ohio,40.3244,-80.6173
8037,NJ,New Jersey,40.6684,-74.8940
8038,WV,West Virginia,39.2562,-81.6316
8039,AL,Alabama,34.5246,-86.8856
8040,IN,Indiana,38.2461,-87.5734
8041,TX,Texas,28.7783,-100.4910
8042,TX,Texas,26.1097,-97.2968
8043,TX,Texas,33.5067,-96.6155
8044,FL,Florida,26.6461,-80.0752
8045,HI,Hawaii,21.0905,-156.9981
8046,WA,Washington,47.7564,-122.5158
8047,WA,Washington,47.4913,-120.3493
8048,OH,Ohio,41.3669,-81.5036
8049,CA,California,37.2563,-121.9287
8050,CA,California,36.9770,-121.9176
8051,OR,Oregon,44.6198,-123.9341
8052,WA,Washington,48.1157,-121.9832
8053,FL,Florida,26.1032,-81.7297
8054,PA,Pennsylvania,41.3225,-74.8902
8055,PA,Pennsylvania,40.6561,-78.7783
8056,PA,Pennsylvania,40.8126,-76.1382
8057,PR,Puerto Rico,18.4530,-66.5381
8058,IL,Illinois,42.3415,-88.0686
8059,PA,Pennsylvania,40.3459,-79.6693
8060,OH,Ohio,41.3427,-81.5285
8061,AR,Arkansas,35.4991,-93.8438
8062,TX,Texas,29.5861,-98.5563
8063,OK,Oklahoma,36.6985,-95.6372
8064,LA,Louisiana,32.8132,-91.1825
8065,PA,Pennsylvania,40.8673,-77.7439
8066,OH,Ohio,40.9266,-81.4015
8067,VA,Virginia,37.8232,-79.8250
8068,OH,Ohio,40.8912,-83.8887
8069,PR,Puerto Rico,18.4245,-66.6765
8070,PA,Pennsylvania,40.7480,-75.2913
8071,NJ,New Jersey,40.4730,-74.5334
8072,KY,Kentucky,37.4042,-86.8741
8073,AZ,Arizona,32.6091,-110.6415
8074,WI,Wisconsin,44.5142,-88.3271
8075,FL,Florida,29.8274,-85.3075
8076,NJ,New Jersey,40.9141,-74.7027
8077,MO,Missouri,37.8694,-94.0196
8078,CO,Colorado,39.5483,-107.6531
8079,AZ,Arizona,35.7477,-109.0674
8080,IL,Illinois,39.8456,-89.5363
8081,MN,Minnesota,46.5999,-95.5771
8082,GA,Georgia,31.2954,-82.2453
8083,MN,Minnesota,45.4498,-94.1995
8084,IL,Illinois,41.8650,-90.1593
8085,OH,Ohio,40.9497,-83.3831
8086,VA,Virginia,38.3443,-77.0624
8087,UT,Utah,39.1569,-111.8135
8088,TN,Tennessee,35.8042,-87.4577
8089,AR,Arkansas,34.8923,-92.2341
8090,OH,Ohio,39.9716,-80.7510
8091,CA,California,35.6378,-118.4820
8092,OH,Ohio,39.2589,-84.6342
8093,VA,Virginia,37.4053,-76.5260
8094,GA,Georgia,34.5970,-83.7622
8095,NC,North Carolina,35.1545,-80.5345
8096,FL,Florida,30.3757,-87.0573
8097,IN,Indiana,40.1995,-84.8206
8098,PA,Pennsylvania,40.8676,-75.2534
8099,WI,Wisconsin,43.1835,-88.9899
8100,OH,Ohio,39.3828,-84.3542
8101,NE,Nebraska,41.4051,-99.6408
8102,GA,Georgia,32.8937,-85.1453
8103,CA,California,40.7313,-124.1551
8104,GA,Georgia,33.7699,-84.2648
8105,NC,North Carolina,35.5107,-76.9898
8106,WA,Washington,46.7370,-119.9043
8107,WI,Wisconsin,43.2722,-89.7312
8108,SD,South Dakota,45.2195,-96.6338
8109,OH,Ohio,39.6894,-84.6900
8110,NY,New York,41.1128,-73.9822
8111,MO,Missouri,38.9400,-90.9254
8112,GA,Georgia,31.1267,-84.1515
8113,VA,Virginia,37.3566,-79.9055
8114,NY,New York,41.7650,-73.8977
8115,FL,Florida,30.4995,-84.4582
8116,MN,Minnesota,47.4637,-92.5444
8117,NY,New York,40.8254,-73.5363
8118,SC,South Carolina,34.6451,-82.7818
8119,OK,Oklahoma,34.7849,-98.3010
8120,WA,Washington,46.2622,-119.4812
8121,CT,Connecticut,41.3258,-72.1952
8122,TX,Texas,33.0617,-96.3187
8123,AL,Alabama,31.4342,-86.9723
8124,OH,Ohio,39.2279,-84.4565
8125,MI,Michigan,42.9127,-83.9890
8126,NC,North Carolina,35.3308,-77.9226
8127,NC,North Carolina,35.9928,-76.9401
8128,CA,California,37.2902,-120.3217
8129,FL,Florida,26.5506,-82.0979
8130,OH,Ohio,39.1429,-84.3783
8131,SC,South Carolina,33.9650,-80.9223
8132,CA,California,33.7443,-116.7258
8133,ID,Idaho,43.6867,-114.3730
8134,TX,Texas,31.2803,-94.5770
8135,TX,Texas,29.8671,-95.0537
8136,OR,Oregon,43.0227,-123.2812
8137,WI,Wisconsin,44.2981,-90.8420
8138,FL,Florida,28.5535,-81.6360
8139,MI,Michigan,42.8218,-83.2563
8140,TX,Texas,31.7822,-97.5824
8141,PA,Pennsylvania,40.1768,-75.5466
8142,OK,Oklahoma,34.3708,-99.0008
8143,NJ,New Jersey,40.8985,-74.7019
8144,HI,Hawaii,19.5324,-155.0498
8145,CA,California,37.9654,-122.3306
8146,NC,North Carolina,35.2678,-82.4526
8147,NE,Nebraska,41.8379,-96.7057
8148,TX,Texas,30.1840,-95.4557
8149,WV,West Virginia,39.4504,-80.1552
8150,TX,Texas,31.9603,-106.5760
8151,PA,Pennsylvania,40.9202,-77.0465
8152,FL,Florida,28.5013,-81.3878
8153,MN,Minnesota,44.1648,-92.1697
8154,FL,Florida,30.4396,-87.2300
8155,WI,Wisconsin,43.5932,-89.7841
8156,WV,West Virginia,37.4455,-81.5721
8157,UT,Utah,39.2668,-111.6351
8158,IA,Iowa,43.0563,-92.3153
8159,GA,Georgia,32.7270,-82.7191
8160,LA,Louisiana,32.6027,-93.8832
8161,TN,Tennessee,35.0782,-86.5834
8162,NJ,New Jersey,39.8233,-75.2782
8163,IL,Illinois,40.0439,-87.6389
8164,ME,Maine,44.0289,-70.1076
8165,CA,California,32.6394,-116.4744
8166,MS,Mississippi,32.3303,-90.8190
8167,MO,Missouri,38.2331,-90.5671
8168,TX,Texas,28.8176,-97.8518
8169,GA,Georgia,31.7324,-84.1688
8170,SD,South Dakota,43.4195,-103.4657
8171,ND,North Dakota,46.7558,-96.9078
8172,IN,Indiana,40.1320,-86.2198
8173,NE,Nebraska,40.9242,-100.1540
8174,WI,Wisconsin,43.1416,-88.3082
8175,AL,Alabama,31.4172,-86.0759
8176,NC,North Carolina,35.7997,-80.3765
8177,PA,Pennsylvania,40.7025,-80.2838
8178,FL,Florida,27.8417,-81.6952
8179,PA,Pennsylvania,41.7458,-77.3031
8180,FL,Florida,27.1241,-82.4354
8181,CA,California,34.6861,-120.4404
8182,WA,Washington,47.1417,-119.3260
8183,CA,California,34.4976,-117.3472
8184,TX,Texas,31.3918,-102.3503
8185,MN,Minnesota,45.1579,-93.6634
8186,MO,Missouri,39.3636,-93.4955
8187,MN,Minnesota,45.3152,-95.6058
8188,ME,Maine,43.2321,-70.7963
8189,MN,Minnesota,44.2990,-94.7234
8190,TX,Texas,33.6659,-95.4768
8191,WA,Washington,45.8192,-120.8233
8192,IL,Illinois,42.4448,-87.9202
8193,IN,Indiana,38.0240,-87.5120
8194,NC,North Carolina,35.5205,-80.6644
8195,TX,Texas,30.0791,-93.7598
8196,CA,California,37.2405,-121.9881
8197,IL,Illinois,38.5367,-89.7071
8198,AR,Arkansas,34.6185,-92.4512
8199,NC,North Carolina,35.9066,-80.2548
8200,PR,Puerto Rico,18.3029,-66.2498
8201,TX,Texas,29.5879,-96.3282
8202,NC,North Carolina,34.7380,-77.9908
8203,CO,Colorado,40.1235,-102.7161
8204,WA,Washington,46.8018,-123.0118
8205,CA,California,33.3342,-118.3315
8206,NY,New York,41.9042,-73.9778
8207,OH,Ohio,40.2762,-81.5949
8208,AL,Alabama,33.6470,-85.5698
8209,OH,Ohio,41.4422,-81.4293
8210,MD,Maryland,38.2054,-75.6970
8211,MD,Maryland,38.8024,-76.8419
8212,WA,Washington,47.4441,-122.0972
8213,PA,Pennsylvania,40.3144,-79.3560
8214,NY,New York,42.8282,-78.6342
8215,NE,Nebraska,40.3894,-95.8436
8216,GA,Georgia,31.5432,-82.4745
8217,IL,Illinois,40.7711,-89.4669
8218,TX,Texas,26.1517,-98.1079
8219,OH,Ohio,41.4414,-81.4743
8220,TX,Texas,32.9557,-95.2909
8221,OR,Oregon,45.1819,-122.8072
8222,SC,South Carolina,34.8203,-82.4225
8223,AZ,Arizona,34.1547,-109.9936
8224,WA,Washington,47.0055,-123.4112
8225,TX,Texas,29.8100,-97.9103
8226,PA,Pennsylvania,40.0915,-75.1463
8227,CA,California,37.8710,-122.5137
8228,AZ,Arizona,34.5018,-109.3784
8229,NJ,New Jersey,41.1856,-74.3787
8230,GA,Georgia,34.9136,-85.1215
8231,SC,South Carolina,34.0189,-80.4297
8232,OH,Ohio,41.7722,-81.0529
8233,WA,Washington,46.9705,-123.7018
8234,CA,California,36.5854,-121.9434
8235,WV,West Virginia,38.2864,-80.8409
8236,CT,Connecticut,41.6070,-71.9806
8237,PA,Pennsylvania,40.2111,-75.2745
8238,GA,Georgia,33.0021,-83.5374
8239,WI,Wisconsin,45.0560,-87.7471
8240,KS,Kansas,39.8432,-96.6387
8241,PA,Pennsylvania,40.4975,-79.9475
8242,OR,Oregon,45.0695,-122.7972
8243,WI,Wisconsin,45.4746,-89.7228
8244,OK,Oklahoma,35.4147,-94.5137
8245,TX,Texas,31.6296,-96.2802
8246,MA,Massachusetts,42.0203,-70.6913
8247,CA,California,33.7253,-117.2851
8248,PA,Pennsylvania,40.2644,-75.6093
8249,OH,Ohio,39.0853,-84.3608
8250,CT,Connecticut,41.2761,-73.2536
8251,SC,South Carolina,33.5038,-81.9100
8252,CA,California,37.4339,-122.2034
8253,FL,Florida,26.6428,-81.0937
8254,NY,New York,43.9837,-75.6021
8255,IL,Illinois,40.8038,-90.4009
8256,FL,Florida,28.8964,-82.5991
8257,CA,California,38.3963,-122.3671
8258,TX,Texas,32.0875,-98.3392
8259,CA,California,40.5658,-122.2425
8260,VA,Virginia,37.5519,-76.8017
8261,OH,Ohio,39.1635,-84.7468
8262,PA,Pennsylvania,39.7329,-77.7247
8263,AL,Alabama,34.4844,-87.2833
8264,PA,Pennsylvania,40.6710,-75.4961
8265,CT,Connecticut,41.1742,-73.3461
8266,FL,Florida,27.2223,-80.2738
8267,MN,Minnesota,46.2662,-96.5850
8268,PA,Pennsylvania,40.0329,-75.5146
8269,CA,California,34.0724,-116.5627
8270,CA,California,40.5023,-124.1105
8271,NM,New Mexico,32.1278,-106.6571
8272,AR,Arkansas,33.8182,-92.4174
8273,KS,Kansas,39.4699,-95.7319
8274,OK,Oklahoma,35.0246,-99.0875
8275,CA,California,38.4030,-120.6571
8276,HI,Hawaii,22.2108,-159.3965
8277,TN,Tennessee,35.2352,-89.3869
8278,CT,Connecticut,41.3852,-71.9851
8279,PR,Puerto Rico,18.2409,-66.0721
8280,KS,Kansas,37.4581,-94.7012
8281,FL,Florida,26.7106,-80.2763
8282,MS,Mississippi,34.1622,-89.6300
8283,WA,Washington,46.2016,-118.9891
8284,PA,Pennsylvania,40.4884,-78.7264
8285,MO,Missouri,39.3080,-91.4892
8286,NC,North Carolina,34.2190,-77.9976
8287,WY,Wyoming,43.8510,-104.2123
8288,WA,Washington,47.9527,-124.3903
8289,OK,Oklahoma,36.7913,-95.9328
8290,NM,New Mexico,34.8283,-106.6859
8291,PA,Pennsylvania,40.4818,-79.9736
8292,IL,Illinois,37.8214,-88.9290
8293,NC,North Carolina,36.2251,-80.2973
8294,AR,Arkansas,34.9022,-94.0953
8295,TX,Texas,30.7509,-98.6763
8296,SC,South Carolina,34.8856,-82.7104
8297,PA,Pennsylvania,40.5409,-79.7819
8298,MI,Michigan,43.6123,-83.8423
8299,LA,Louisiana,32.7752,-92.4013
8300,VA,Virginia,37.1235,-79.2856
8301,ID,Idaho,45.9260,-116.1224
8302,PA,Pennsylvania,41.0695,-80.0580
8303,MI,Michigan,43.8259,-84.7630
8304,OR,Oregon,45.5974,-122.9948
8305,NJ,New Jersey,39.0193,-74.8787
8306,MI,Michigan,42.3642,-85.2664
8307,FL,Florida,29.0927,-80.9472
8308,KY,Kentucky,38.9140,-84.4095
8309,MO,Missouri,38.6048,-91.2179
8310,NJ,New Jersey,41.0273,-74.0956
8311,VA,Virginia,37.0822,-78.0030
8312,LA,Louisiana,30.9540,-92.1884
8313,GA,Georgia,30.9941,-83.3786
8314,TX,Texas,30.2920,-97.8083
8315,CA,California,36.9403,-121.7953
8316,WA,Washington,47.3376,-122.7506
8317,NC,North Carolina,35.9666,-78.1960
8318,PA,Pennsylvania,40.4113,-79.9856
8319,AZ,Arizona,34.0286,-114.2224
8320,NC,North Carolina,36.0415,-77.9064
8321,CA,California,36.9279,-119.8773
8322,IA,Iowa,42.0800,-91.6763
8323,FL,Florida,29.4193,-81.3231
8324,WA,Washington,46.5573,-120.6138
8325,IA,Iowa,42.1866,-93.5863
8326,MN,Minnesota,45.2599,-94.1205
8327,PA,Pennsylvania,40.4447,-80.0685
8328,TN,Tennessee,36.0284,-83.4308
8329,IN,Indiana,37.9494,-87.4053
8330,DE,Delaware,38.7750,-75.3102
8331,PA,Pennsylvania,40.2017,-74.8873
8332,UT,Utah,37.6213,-109.5073
8333,OH,Ohio,41.5502,-81.4369
8334,PA,Pennsylvania,40.6872,-80.4783
8335,LA,Louisiana,32.4707,-91.7576
8336,NJ,New Jersey,40.9622,-73.9976
8337,TX,Texas,28.6675,-99.1765
8338,NC,North Carolina,35.0849,-80.6349
8339,AL,Alabama,32.1395,-85.7141
8340,PA,Pennsylvania,40.8660,-75.8322
8341,TX,Texas,32.3569,-94.6513
8342,SD,South Dakota,43.6210,-96.9424
8343,DE,Delaware,38.7776,-75.1450
8344,IN,Indiana,40.8770,-85.1683
8345,GA,Georgia,31.5987,-83.2498
8346,NC,North Carolina,35.4651,-82.5719
8347,NY,New York,43.4515,-76.5439
8348,WI,Wisconsin,43.0812,-88.7702
8349,OH,Ohio,38.8186,-82.1934
8350,LA,Louisiana,30.2355,-92.8135
8351,CA,California,38.0386,-121.2456
8352,NJ,New Jersey,40.1679,-74.6523
8353,MI,Michigan,46.4832,-87.3569
8354,OH,Ohio,39.0658,-84.3840
8355,HI,Hawaii,21.5362,-158.0194
8356,IA,Iowa,41.6683,-92.0103
8357,MD,Maryland,38.9559,-76.1947
8358,SC,South Carolina,34.9620,-82.0937
8359,SC,South Carolina,34.7904,-82.6961
8360,NC,North Carolina,34.9116,-79.7661
8361,OH,Ohio,41.1684,-80.8590
8362,OK,Oklahoma,36.4219,-96.3930
8363,MN,Minnesota,44.4450,-93.5797
8364,TX,Texas,26.3048,-98.0286
8365,WA,Washington,48.0316,-122.7890
8366,OR,Oregon,44.7171,-123.0068
8367,WI,Wisconsin,44.7364,-92.4806
8368,NC,North Carolina,35.6828,-81.3683
8369,AL,Alabama,33.6526,-85.8741
8370,TN,Tennessee,36.1169,-89.2713
8371,MO,Missouri,37.6444,-93.0970
8372,OH,Ohio,41.7384,-80.7689
8373,TX,Texas,29.3746,-100.8306
8374,IL,Illinois,40.9070,-90.2857
8375,OH,Ohio,40.9618,-81.3348
8376,MI,Michigan,42.2148,-85.8919
8377,PA,Pennsylvania,40.2796,-75.6405
8378,AK,Alaska,56.7566,-132.8727
8379,OR,Oregon,43.1141,-124.4158
8380,OH,Ohio,39.2173,-84.4031
8381,NC,North Carolina,35.8588,-76.7487
8382,LA,Louisiana,30.1957,-93.5818
8383,MD,Maryland,38.9928,-76.9132
8384,AL,Alabama,33.7601,-85.8117
8385,PR,Puerto Rico,18.2667,-65.9621
8386,PR,Puerto Rico,18.4450,-67.1363
8387,CA,California,40.7657,-124.1445
8388,AZ,Arizona,34.3103,-112.1073
8389,TX,Texas,32.3065,-95.4781
8390,NC,North Carolina,34.6219,-78.6074
8391,WA,Washington,48.7934,-122.5573
8392,NY,New York,42.6402,-73.6033
8393,VA,Virginia,37.9593,-75.3495
8394,PR,Puerto Rico,18.0222,-66.7898
8395,MN,Minnesota,43.6265,-94.9891
8396,IN,Indiana,39.0674,-84.9044
8397,FL,Florida,27.0739,-82.4125
8398,MA,Massachusetts,41.6677,-70.1358
8399,TX,Texas,29.5603,-104.3653
8400,CO,Colorado,39.7366,-104.4286
8401,AL,Alabama,32.5982,-88.1891
8402,LA,Louisiana,30.2393,-93.0130
8403,FL,Florida,30.4430,-85.0455
8404,NC,North Carolina,35.6986,-80.4254
8405,NY,New York,41.4429,-74.1216
8406,IA,Iowa,43.3336,-95.1478
8407,GA,Georgia,31.4755,-84.1010
8408,OK,Oklahoma,35.4040,-94.5976
8409,WI,Wisconsin,44.1758,-88.0707
8410,WV,West Virginia,39.2123,-77.8105
8411,CA,California,34.1573,-117.6592
8412,MS,Mississippi,33.1217,-88.5564
8413,CA,California,34.4504,-118.6717
8414,IL,Illinois,42.4023,-88.2115
8415,MI,Michigan,46.2688,-84.4568
8416,FL,Florida,27.9061,-82.6813
8417,PA,Pennsylvania,39.8254,-75.4253
8418,PA,Pennsylvania,40.5376,-78.3542
8419,IL,Illinois,39.7025,-90.2292
8420,IN,Indiana,38.5572,-86.4698
8421,IL,Illinois,38.9222,-89.9360
8422,CA,California,37.9450,-122.3140
8423,PR,Puerto Rico,18.4614,-66.4891
8424,MN,Minnesota,46.4442,-92.7654
8425,NY,New York,42.6242,-79.0786
8426,SC,South Carolina,34.7324,-82.4407
8427,FL,Florida,28.2520,-82.1654
8428,WI,Wisconsin,43.2361,-87.9785
8429,CA,California,37.2306,-119.5199
8430,AZ,Arizona,35.2476,-112.1834
8431,OR,Oregon,42.4219,-123.3915
8432,WI,Wisconsin,43.1437,-90.6948
8433,OK,Oklahoma,36.1306,-96.3340
8434,CA,California,34.5903,-118.1535
8435,NJ,New Jersey,41.1485,-74.5736
8436,GA,Georgia,33.5694,-84.7441
8437,CA,California,40.7219,-124.1987
8438,PA,Pennsylvania,41.9515,-76.5187
8439,OH,Ohio,40.5787,-81.0907
8440,PA,Pennsylvania,40.3222,-75.9950
8441,TX,Texas,33.8420,-101.8162
8442,MN,Minnesota,47.9054,-91.8517
8443,TN,Tennessee,36.5330,-82.3290
8444,NY,New York,43.0085,-78.6309
8445,WA,Washington,47.2820,-122.2504
8446,PA,Pennsylvania,39.8486,-79.9085
8447,PA,Pennsylvania,40.3369,-76.4480
8448,DE,Delaware,39.1178,-75.4837
8449,SC,South Carolina,34.4010,-80.0710
8450,TN,Tennessee,36.1750,-82.7454
8451,NY,New York,42.4755,-73.8112
8452,TX,Texas,30.0665,-95.9278
8453,PA,Pennsylvania,40.2781,-76.8483
8454,SC,South Carolina,34.9755,-81.9586
8455,CA,California,37.0255,-121.8559
8456,IL,Illinois,38.6217,-89.3734
8457,ID,Idaho,46.4866,-116.2572
8458,PR,Puerto Rico,18.3879,-66.2508
8459,MO,Missouri,39.4413,-91.0626
8460,PA,Pennsylvania,40.5165,-75.5545
8461,FL,Florida,27.9927,-82.2198
8462,FL,Florida,28.7377,-81.1143
8463,MO,Missouri,39.1433,-94.3994
8464,KY,Kentucky,37.9161,-83.2668
8465,OH,Ohio,40.7306,-81.1023
8466,KS,Kansas,39.8519,-95.5380
8467,WA,Washington,47.8979,-122.5579
8468,WA,Washington,47.5175,-120.4670
8469,PA,Pennsylvania,40.0300,-79.9633
8470,NM,New Mexico,34.7807,-106.6955
8471,MS,Mississippi,31.1619,-90.4670
8472,KY,Kentucky,37.5668,-85.7354
8473,IL,Illinois,40.2950,-90.0566
8474,KY,Kentucky,37.6869,-87.8878
8475,PR,Puerto Rico,18.2573,-66.1061
8476,IL,Illinois,41.5340,-88.0436
8477,WI,Wisconsin,42.7155,-88.0097
8478,WI,Wisconsin,43.8261,-87.8232
8479,GA,Georgia,33.1674,-84.9027
8480,CA,California,36.5528,-121.9222
8481,MN,Minnesota,45.6875,-92.9655
8482,SC,South Carolina,34.3718,-81.0907
8483,MS,Mississippi,30.4912,-88.5495
8484,PA,Pennsylvania,40.3846,-79.7576
8485,CA,California,33.8760,-117.6109
8486,NV,Nevada,39.2923,-119.7767
8487,CA,California,41.3206,-122.3150
8488,TX,Texas,30.2818,-97.8681
8489,PR,Puerto Rico,18.3803,-67.1884
8490,GA,Georgia,33.7335,-85.2859
8491,TX,Texas,32.9693,-97.6804
8492,AK,Alaska,61.5260,-149.9721
8493,AZ,Arizona,32.2515,-109.8359
8494,MI,Michigan,42.0705,-83.2430
8495,WA,Washington,46.6594,-120.6025
8496,MN,Minnesota,44.1636,-93.8823
8497,PA,Pennsylvania,41.0845,-75.4154
8498,CA,California,40.5610,-123.1298
8499,WI,Wisconsin,44.6058,-87.4465
8500,NY,New York,42.9009,-73.3500
8501,NY,New York,42.1716,-75.8586
8502,TX,Texas,32.4885,-97.8357
8503,WI,Wisconsin,44.1763,-88.2756
8504,OR,Oregon,45.2759,-123.0070
8505,IL,Illinois,40.3395,-88.7628
8506,PA,Pennsylvania,40.3287,-75.8897
8507,WI,Wisconsin,42.6168,-89.3756
8508,KS,Kansas,38.2845,-95.2408
8509,OK,Oklahoma,35.9785,-97.0301
8510,CA,California,38.0070,-122.0873
8511,AL,Alabama,34.0632,-86.7645
8512,AL,Alabama,31.0906,-87.0556
8513,PA,Pennsylvania,40.4326,-79.2599
8514,IN,Indiana,41.4598,-87.1497
8515,KY,Kentucky,37.8465,-83.8564
8516,AR,Arkansas,35.2894,-93.7252
8517,FL,Florida,28.0668,-80.5610
8518,MI,Michigan,41.8311,-83.8635
8519,PA,Pennsylvania,40.6079,-79.7411
8520,OK,Oklahoma,36.3008,-96.4635
8521,TX,Texas,32.4890,-95.4578
8522,KY,Kentucky,39.0249,-84.5695
8523,CT,Connecticut,41.0225,-73.6564
8524,AL,Alabama,33.1923,-87.4543
8525,NY,New York,42.4612,-78.9339
8526,NJ,New Jersey,39.8987,-74.7059
8527,AL,Alabama,34.4357,-88.1361
8528,PA,Pennsylvania,42.1369,-80.0123
8529,IL,Illinois,39.5060,-89.7711
8530,OR,Oregon,43.7451,-122.4638
8531,MT,Montana,48.1990,-106.6321
8532,NC,North Carolina,34.5509,-77.9224
8533,AL,Alabama,33.8149,-86.8157
8534,NM,New Mexico,35.1747,-106.4884
8535,IL,Illinois,42.0912,-88.3138
8536,MN,Minnesota,45.8368,-92.9682
8537,CA,California,35.7308,-120.8695
8538,OR,Oregon,43.8779,-116.9956
8539,SC,South Carolina,33.6665,-79.8292
8540,CT,Connecticut,41.7769,-73.0794
8541,GA,Georgia,33.0523,-83.2440
8542,AR,Arkansas,36.4134,-90.5839
8543,PA,Pennsylvania,40.2016,-74.9706
8544,NJ,New Jersey,40.3364,-73.9863
8545,WI,Wisconsin,43.3154,-89.5367
8546,CA,California,38.4548,-120.5323
8547,WI,Wisconsin,44.3263,-88.1756
8548,KY,Kentucky,36.8667,-83.8850
8549,TX,Texas,33.2253,-96.9371
8550,MO,Missouri,36.6786,-93.8682
8551,IL,Illinois,39.1258,-89.8174
8552,FL,Florida,26.5652,-80.0611
8553,WI,Wisconsin,45.4606,-91.0973
8554,LA,Louisiana,31.6343,-91.5562
8555,PA,Pennsylvania,41.4687,-79.1181
8556,MS,Mississippi,32.3296,-89.1534
8557,MO,Missouri,39.8388,-94.8205
8558,CA,California,37.9399,-122.1027
8559,PA,Pennsylvania,40.4940,-79.9249
8560,FL,Florida,24.5914,-81.6574
8561,TX,Texas,26.2124,-97.9165
8562,CA,California,40.8846,-121.6691
8563,PR,Puerto Rico,18.2330,-66.0621
8564,NC,North Carolina,34.9412,-80.6847
8565,CO,Colorado,39.3042,-102.2712
8566,ID,Idaho,43.0496,-115.8655
8567,IA,Iowa,40.8215,-91.1755
8568,WA,Washington,47.6187,-117.6484
8569,MN,Minnesota,43.6409,-94.1005
8570,NY,New York,40.7193,-73.2642
8571,GA,Georgia,32.1469,-82.7798
8572,CA,California,32.8000,-116.8671
8573,VA,Virginia,38.0170,-77.5593
8574,MS,Mississippi,34.5071,-88.6416
8575,MO,Missouri,39.6542,-91.7327
8576,GA,Georgia,33.2371,-84.8293
8577,CT,Connecticut,41.7173,-71.8757
8578,HI,Hawaii,20.8279,-156.9147
8579,NJ,New Jersey,40.4338,-74.1009
8580,AZ,Arizona,32.5610,-111.3745
8581,MO,Missouri,38.0671,-91.4057
8582,AL,Alabama,32.9968,-87.6272
8583,CA,California,36.0572,-119.3135
8584,NY,New York,40.8434,-73.7014
8585,CT,Connecticut,41.1590,-73.2571
8586,VA,Virginia,37.4150,-79.9132
8587,CA,California,39.5289,-121.4662
8588,KS,Kansas,38.1833,-99.1012
8589,PA,Pennsylvania,39.9497,-76.7010
8590,CA,California,37.5184,-122.5036
8591,FL,Florida,29.3336,-82.5357
8592,MA,Massachusetts,41.6850,-70.9064
8593,TX,Texas,27.5852,-97.7975
8594,CA,California,34.5044,-118.3160
8595,OH,Ohio,41.1636,-80.7233
8596,OK,Oklahoma,34.3860,-96.1317
8597,KY,Kentucky,39.0692,-84.5313
8598,NJ,New Jersey,40.4395,-74.1179
8599,OH,Ohio,40.5533,-81.9171
8600,NY,New York,42.7435,-78.9027
8601,IL,Illinois,42.0972,-88.2545
8602,WA,Washington,48.1665,-122.3448
8603,SC,South Carolina,33.3152,-81.1364
8604,MO,Missouri,38.4395,-90.5741
8605,PR,Puerto Rico,18.4213,-66.6084
8606,WA,Washington,46.4084,-120.2727
8607,NC,North Carolina,35.9473,-75.6273
8608,IN,Indiana,38.2130,-86.1257
8609,KY,Kentucky,39.0401,-84.4816
8610,FL,Florida,29.8555,-84.6685
8611,PA,Pennsylvania,40.4057,-75.5059
8612,CO,Colorado,38.8144,-107.9705
8613,MO,Missouri,38.8486,-90.7406
8614,LA,Louisiana,32.4359,-93.9643
8615,HI,Hawaii,21.9684,-159.7141
8616,CO,Colorado,39.7181,-104.3195
8617,ID,Idaho,45.1743,-113.8947
