ASN,latitude,longitude
39991,37.7159,-122.409
39994,33.8975,-84.4646
40000,38.8048,-77.0469
40001,41.0582,-74.754
40004,40.7376,-73.9886
40009,37.5902,-122.347
40010,40.7128,-74.006
40015,47.9966,-117.559
40020,34.4943,-85.8477
40021,47.6062,-122.332
40025,40.7559,-73.9785
40026,32.5896,-92.0669
40027,41.8781,-87.6298
40028,28.3562,-80.7459
40033,47.3352,-116.889
40034,30.2672,-97.7431
40036,37.3861,-122.084
40037,40.7087,-74.0101
40038,41.6948,-87.8358
40039,37.3541,-121.955
40047,40.0535,-79.9176
40050,40.7687,-111.886
40054,33.0198,-96.7461
40056,36.1699,-115.14
40057,33.749,-84.388
40065,45.5272,-122.936
40067,40.7357,-74.1724
40069,43.1566,-77.6088
40073,40.7357,-74.1724
40077,36.8516,-75.9792
40081,38.8397,-77.4335
40085,38.9365,-77.3616
40089,42.3314,-83.0458
40090,26.4106,-98.9625
40091,41.8781,-87.6298
40092,40.314,-74.0258
